county_name,"senate totalvotes, 2020","senate dem votecount, 2020","senate rep votecount, 2020",dem_pct_senate_2020,rep_pct_senate_2020,state,"senate totalvotes, 2024","senate dem votecount, 2024","senate rep votecount, 2024"
la salle,2146.0,1005.0,1082.0,0.4683131407269338,0.5041938490214353,texas,2112.0,956.0,1088.0
labette,8515.0,2806.0,5282.0,0.3295361127422196,0.62031708749266,kansas,,,
lac qui parle,3983.0,,2314.0,,0.5809691187547075,minnesota,3943.0,1790.0,2048.0
lackawanna,,,,,,pennsylvania,115886.0,61653.0,51944.0
laclede,,,,,,missouri,17018.0,3068.0,13593.0
lafayette,2544.0,,1836.0,,0.7216981132075472,arkansas,,,
lafayette,,,,,,florida,3724.0,454.0,3183.0
lafayette,111505.0,33645.0,73404.0,0.3017353481906641,0.6583023182816914,louisiana,,,
lafayette,23365.0,10806.0,12127.0,0.4624866252942435,0.5190241814680077,mississippi,23208.0,8447.0,14761.0
lafayette,,,,,,missouri,17155.0,4922.0,11876.0
lafayette,,,,,,wisconsin,8768.0,3763.0,4838.0
lafourche,43702.0,6874.0,35183.0,0.15729257242231476,0.8050661296965814,louisiana,,,
lagrange,,,,,,indiana,9967.0,1956.0,7806.0
lake,,,,,,california,24885.0,12314.0,12571.0
lake,3954.0,2297.0,1511.0,0.580930703085483,0.3821446636317653,colorado,,,
lake,,,,,,florida,223857.0,83276.0,136284.0
lake,337973.0,187630.0,131344.0,0.5551626905107805,0.3886227598062567,illinois,,,
lake,,,,,,indiana,197745.0,105648.0,88474.0
lake,6224.0,2286.0,3804.0,0.3672879177377892,0.6111825192802056,michigan,6767.0,2250.0,4257.0
lake,7120.0,,3155.0,,0.4431179775280899,minnesota,6842.0,3916.0,2747.0
lake,16628.0,7664.0,8964.0,0.460909309598268,0.539090690401732,montana,16993.0,7798.0,8881.0
lake,,,,,,ohio,124123.0,57177.0,63024.0
lake,4389.0,908.0,3261.0,0.20688083845978583,0.7429938482570062,oregon,,,
lake,5885.0,2069.0,3816.0,0.35157179269328803,0.648428207306712,south dakota,,,
lake,1930.0,493.0,1361.0,0.255440414507772,0.705181347150259,tennessee,1828.0,384.0,1412.0
lake of the woods,2354.0,,1545.0,,0.6563296516567545,minnesota,2293.0,721.0,1514.0
lamar,7213.0,1071.0,6088.0,0.14848190766671288,0.844031609593789,alabama,,,
lamar,17931.0,5114.0,12473.0,0.2852043946238358,0.6956109530979867,georgia,,,
lamar,28438.0,8157.0,19588.0,0.28683451719530206,0.6887966804979253,mississippi,27847.0,6863.0,20984.0
lamar,21056.0,4264.0,16417.0,0.20250759878419453,0.7796827507598785,texas,21106.0,4344.0,16454.0
lamb,4368.0,802.0,3469.0,0.18360805860805862,0.7941849816849816,texas,4111.0,729.0,3285.0
lamoille,,,,,,vermont,14605.0,nan,4465.0
lamoure,,,,,,north dakota,2123.0,581.0,1536.0
lampasas,10330.0,1978.0,8102.0,0.1914811229428848,0.7843175217812197,texas,11188.0,2314.0,8606.0
lancaster,136597.0,48756.0,79436.0,0.3569331683711941,0.5815354656398017,nebraska,156651.0,nan,65295.0
lancaster,136597.0,48756.0,79436.0,0.3569331683711941,0.5815354656398017,nebraska,155787.0,78598.0,77189.0
lancaster,,,,,,pennsylvania,288352.0,118580.0,162105.0
lancaster,49849.0,19523.0,29572.0,0.39164276113863866,0.5932315593091135,south carolina,,,
lancaster,7111.0,3457.0,3648.0,0.4861482210659542,0.5130080157502461,virginia,7258.0,3364.0,3888.0
lander,,,,,,nevada,2711.0,538.0,1924.0
lane,889.0,135.0,706.0,0.15185601799775028,0.7941507311586051,kansas,,,
lane,223890.0,133033.0,75550.0,0.5941891107240163,0.33744249408191523,oregon,,,
langlade,,,,,,wisconsin,11558.0,3830.0,7444.0
lanier,6947.0,1862.0,4890.0,0.26802936519360876,0.7039009644450842,georgia,,,
lapeer,51941.0,16590.0,34344.0,0.319400858666564,0.6612117594963516,michigan,54655.0,16651.0,36578.0
laporte,,,,,,indiana,44726.0,18828.0,24752.0
laramie,45237.0,15153.0,29357.0,0.3349691624113005,0.6489599221875898,wyoming,43111.0,13092.0,29648.0
larimer,215933.0,116419.0,94585.0,0.539144086360121,0.4380293887455831,colorado,,,
larue,7291.0,1747.0,5137.0,0.23961047867233576,0.7045672747222603,kentucky,,,
las animas,7926.0,3509.0,4217.0,0.4427201614938178,0.5320464294726217,colorado,,,
lasalle,52850.0,22851.0,27437.0,0.4323746452223273,0.5191485335856196,illinois,,,
lassen,,,,,,california,10807.0,2373.0,8434.0
latah,20593.0,10373.0,9501.0,0.5037148545622299,0.4613703685718448,idaho,,,
latimer,4219.0,883.0,3172.0,0.20929130125622186,0.7518369281820336,oklahoma,,,
lauderdale,44510.0,13874.0,30071.0,0.31170523477870143,0.6756009885419006,alabama,,,
lauderdale,31120.0,13537.0,17082.0,0.4349935732647815,0.5489074550128534,mississippi,27012.0,10139.0,16873.0
lauderdale,8486.0,2673.0,5553.0,0.3149893942964883,0.654371906669809,tennessee,7901.0,2311.0,5434.0
laurel,28136.0,4882.0,22037.0,0.17351435882854704,0.7832314472561842,kentucky,,,
laurens,44797.0,15589.0,28500.0,0.347992053039266,0.6362033171864188,georgia,,,
laurens,30508.0,10498.0,19486.0,0.344106463878327,0.6387177133866527,south carolina,,,
lavaca,10036.0,1305.0,8599.0,0.13003188521323236,0.8568154643284177,texas,10419.0,1378.0,8915.0
lawrence,16101.0,4211.0,11710.0,0.2615365505248121,0.7272840196261102,alabama,,,
lawrence,5771.0,,4768.0,,0.8261999653439612,arkansas,,,
lawrence,6251.0,1571.0,4500.0,0.2513197888337866,0.7198848184290514,illinois,,,
lawrence,,,,,,indiana,20022.0,4586.0,14811.0
lawrence,6922.0,1520.0,5089.0,0.2195897139555042,0.7351921409997111,kentucky,,,
lawrence,6597.0,2318.0,4222.0,0.35137183568288616,0.6399878732757314,mississippi,6004.0,1867.0,4137.0
lawrence,,,,,,missouri,18206.0,3624.0,14123.0
lawrence,,,,,,ohio,25862.0,7085.0,17748.0
lawrence,,,,,,pennsylvania,46792.0,16176.0,29405.0
lawrence,13743.0,4358.0,9385.0,0.3171068907807611,0.6828931092192388,south dakota,,,
lawrence,17469.0,2768.0,14270.0,0.15845211517545366,0.8168756082202759,tennessee,18914.0,2933.0,15483.0
le flore,18645.0,3462.0,14484.0,0.18567980691874497,0.776830249396621,oklahoma,,,
le sueur,16497.0,,9825.0,,0.5955628296053828,minnesota,17119.0,6994.0,9570.0
lea,20422.0,4017.0,15950.0,0.19669963764567625,0.7810204681226128,new mexico,20415.0,4563.0,15852.0
leake,9206.0,4123.0,4991.0,0.44786009124484033,0.5421464262437541,mississippi,8345.0,3116.0,5229.0
leavenworth,36357.0,13894.0,20067.0,0.3821547432406414,0.5519432296394092,kansas,,,
lebanon,,,,,,pennsylvania,73139.0,24745.0,46172.0
lee,71624.0,29986.0,41154.0,0.41865855020663467,0.5745839383446889,alabama,,,
lee,2545.0,,1410.0,,0.5540275049115914,arkansas,,,
lee,,,,,,florida,385311.0,125524.0,255340.0
lee,33017.0,8831.0,23620.0,0.267468273919496,0.7153890420086622,georgia,,,
lee,16547.0,6446.0,9188.0,0.3895570193992869,0.5552668157369915,illinois,,,
lee,16552.0,7445.0,8489.0,0.4497945867568874,0.5128685355244079,iowa,,,
lee,2564.0,520.0,1954.0,0.20280811232449297,0.7620904836193447,kentucky,,,
lee,36856.0,13372.0,22739.0,0.3628174517039288,0.6169687432168439,mississippi,34767.0,10352.0,24415.0
lee,28714.0,11851.0,15419.0,0.4127254997562165,0.5369854426412203,north carolina,,,
lee,8438.0,5426.0,2939.0,0.6430433752073951,0.3483052856127044,south carolina,,,
lee,8032.0,1689.0,6211.0,0.21028386454183268,0.7732818725099602,texas,8362.0,1719.0,6505.0
lee,9851.0,2240.0,7600.0,0.22738808242817987,0.7714952796670389,virginia,9778.0,2306.0,7452.0
leelanau,16835.0,8277.0,8380.0,0.49165429165429164,0.49777249777249777,michigan,17555.0,9164.0,8102.0
leflore,10907.0,7936.0,2914.0,0.7276061245071972,0.26716787384248647,mississippi,9342.0,6231.0,3111.0
lehigh,,,,,,pennsylvania,187584.0,94875.0,87147.0
lemhi,4702.0,1020.0,3497.0,0.21692896639727777,0.7437260740110592,idaho,,,
lenawee,52517.0,19767.0,31659.0,0.3763924062684464,0.6028333682426643,michigan,53784.0,19772.0,32385.0
lenoir,28119.0,13284.0,13898.0,0.47242078310039476,0.4942565525089797,north carolina,,,
leon,,,,,,florida,155081.0,88881.0,63554.0
leon,8592.0,1028.0,7421.0,0.1196461824953445,0.8637104283054003,texas,9010.0,1115.0,7734.0
leslie,4792.0,562.0,4061.0,0.1172787979966611,0.8474540901502504,kentucky,,,
letcher,9077.0,2245.0,6441.0,0.24732841247108076,0.7095956813925306,kentucky,,,
levy,,,,,,florida,24111.0,5763.0,17894.0
lewis,1848.0,357.0,1420.0,0.19318181818181818,0.7683982683982684,idaho,,,
lewis,5857.0,991.0,4500.0,0.16919924876216494,0.7683114222298105,kentucky,,,
lewis,,,,,,missouri,4394.0,827.0,3436.0
lewis,,,,,,new york,11253.0,3639.0,7557.0
lewis,5341.0,989.0,4234.0,0.1851713162329152,0.7927354428009736,tennessee,5732.0,1001.0,4597.0
lewis,,,,,,washington,44074.0,15912.0,28030.0
lewis,7405.0,1431.0,5736.0,0.19324780553679946,0.7746117488183659,west virginia,7004.0,1239.0,5467.0
lewis and clark,42509.0,21955.0,20554.0,0.5164788632995365,0.4835211367004634,montana,42389.0,22175.0,19367.0
lexington,144681.0,50256.0,91944.0,0.34735728948514316,0.6354946399319883,south carolina,,,
lexington city,2751.0,1853.0,895.0,0.67357324609233,0.3253362413667757,virginia,,,
liberty,,,,,,florida,3452.0,539.0,2859.0
liberty,42044.0,25484.0,15352.0,0.6061269146608315,0.3651412805632195,georgia,,,
liberty,1088.0,299.0,789.0,0.27481617647058826,0.7251838235294118,montana,1002.0,307.0,683.0
liberty,29009.0,5662.0,22743.0,0.19518080595677204,0.7839980695646179,texas,31063.0,6429.0,23983.0
licking,,,,,,ohio,92609.0,34783.0,54313.0
limestone,49383.0,15584.0,33364.0,0.3155741854484337,0.6756171152015876,alabama,,,
limestone,8967.0,2112.0,6656.0,0.23553027768484444,0.7422772387643582,texas,9011.0,2045.0,6821.0
lincoln,3800.0,,2907.0,,0.765,arkansas,,,
lincoln,2636.0,434.0,2141.0,0.1646433990895296,0.8122154779969651,colorado,,,
lincoln,9154.0,2745.0,6250.0,0.29986890976622244,0.6827616342582478,georgia,,,
lincoln,1931.0,470.0,1371.0,0.24339720352149147,0.7099948213360953,idaho,,,
lincoln,1571.0,297.0,1208.0,0.1890515595162317,0.7689369828134945,kansas,,,
lincoln,10893.0,2521.0,7820.0,0.23143303038648674,0.7178922243642706,kentucky,,,
lincoln,18656.0,6117.0,11660.0,0.3278837907375643,0.625,louisiana,,,
lincoln,23857.0,10102.0,12075.0,0.4234396613153372,0.5061407553338643,maine,23185.0,2275.0,7613.0
lincoln,3083.0,,1936.0,,0.6279597794356147,minnesota,3178.0,1258.0,1815.0
lincoln,16802.0,5256.0,11378.0,0.3128199023925723,0.6771812879419117,mississippi,15679.0,4080.0,11599.0
lincoln,,,,,,missouri,31668.0,8055.0,22792.0
lincoln,11718.0,3228.0,8490.0,0.27547363031234,0.72452636968766,montana,11819.0,3287.0,8291.0
lincoln,16418.0,2626.0,12679.0,0.15994640029236204,0.7722621512973565,nebraska,16304.0,nan,10646.0
lincoln,16418.0,2626.0,12679.0,0.15994640029236204,0.7722621512973565,nebraska,16330.0,3296.0,13034.0
lincoln,,,,,,nevada,2454.0,353.0,1959.0
lincoln,10217.0,2915.0,7102.0,0.28530879906038953,0.6951159831653128,new mexico,9976.0,3270.0,6706.0
lincoln,49776.0,12858.0,34673.0,0.2583172613307618,0.6965806814529091,north carolina,,,
lincoln,14833.0,2767.0,11445.0,0.18654351783186138,0.7715903728173666,oklahoma,,,
lincoln,30968.0,17485.0,11628.0,0.5646150865409455,0.3754843709635753,oregon,,,
lincoln,32234.0,11013.0,21221.0,0.34165787677607495,0.658342123223925,south dakota,,,
lincoln,15109.0,2644.0,12019.0,0.17499503607121583,0.7954861340922629,tennessee,15597.0,2560.0,12730.0
lincoln,,,,,,washington,7007.0,1889.0,5099.0
lincoln,7619.0,1663.0,5770.0,0.21827011418821368,0.7573172332327077,west virginia,7043.0,1283.0,5555.0
lincoln,,,,,,wisconsin,17092.0,6572.0,10119.0
lincoln,10525.0,1460.0,8846.0,0.13871733966745844,0.8404750593824228,wyoming,10621.0,1480.0,9077.0
linn,126466.0,69125.0,53248.0,0.5465895972039916,0.4210459728306422,iowa,,,
linn,5013.0,996.0,3682.0,0.19868342309994017,0.734490325154598,kansas,,,
linn,,,,,,missouri,5620.0,1423.0,4022.0
linn,73216.0,27048.0,40801.0,0.36942744755244755,0.557268902972028,oregon,,,
lipscomb,1324.0,117.0,1181.0,0.08836858006042296,0.8919939577039275,texas,1248.0,131.0,1094.0
litchfield,,,,,,connecticut,101757.0,48629.0,51523.0
little river,5022.0,,3885.0,,0.7735961768219832,arkansas,,,
live oak,4984.0,790.0,4125.0,0.15850722311396467,0.8276484751203852,texas,5062.0,822.0,4165.0
livingston,17332.0,4969.0,11258.0,0.2866951303946457,0.6495499653819524,illinois,,,
livingston,4997.0,1110.0,3701.0,0.2221332799679808,0.7406443866319792,kentucky,,,
livingston,63764.0,7649.0,54350.0,0.1199579700144282,0.8523618342638479,louisiana,,,
livingston,125717.0,46118.0,77802.0,0.36683980686780626,0.6188661835710365,michigan,131252.0,50533.0,78193.0
livingston,,,,,,missouri,6779.0,1596.0,5075.0
livingston,,,,,,new york,30337.0,12828.0,17365.0
llano,12596.0,2331.0,10047.0,0.18505874880914577,0.7976341695776437,texas,13623.0,2677.0,10698.0
logan,8178.0,,6524.0,,0.797750061139643,arkansas,,,
logan,10481.0,2117.0,8167.0,0.20198454345959355,0.7792195401202175,colorado,,,
logan,13427.0,4366.0,8351.0,0.32516571088106055,0.6219557607805168,illinois,,,
logan,1449.0,218.0,1163.0,0.15044858523119392,0.8026224982746721,kansas,,,
logan,12323.0,3503.0,8180.0,0.2842651951635154,0.6637993994968757,kentucky,,,
logan,427.0,36.0,369.0,0.08430913348946135,0.8641686182669789,nebraska,439.0,nan,357.0
logan,427.0,36.0,369.0,0.08430913348946135,0.8641686182669789,nebraska,442.0,25.0,417.0
logan,,,,,,north dakota,1024.0,185.0,833.0
logan,,,,,,ohio,22921.0,5524.0,16445.0
logan,21490.0,5542.0,15044.0,0.25788738948348067,0.700046533271289,oklahoma,,,
logan,12307.0,2266.0,9810.0,0.18412285691070124,0.7971073372877224,west virginia,11036.0,1874.0,8916.0
long,11101.0,4030.0,6737.0,0.36303035762543917,0.6068822628592019,georgia,,,
lonoke,30391.0,,23504.0,,0.7733868579513672,arkansas,,,
lorain,,,,,,ohio,153563.0,78037.0,70576.0
los alamos,12299.0,7018.0,4866.0,0.5706154971948939,0.3956419221074884,new mexico,12126.0,7761.0,4365.0
los angeles,,,,,,california,3555006.0,2334567.0,1220439.0
loudon,28653.0,6061.0,21890.0,0.21153107877011132,0.7639688688793494,tennessee,32774.0,7428.0,24831.0
loudoun,223044.0,137814.0,84991.0,0.6178780868348845,0.3810503757106221,virginia,227737.0,133436.0,93441.0
louisa,5259.0,1804.0,3259.0,0.34303099448564367,0.6196995626544971,iowa,,,
louisa,21760.0,8700.0,13039.0,0.39981617647058826,0.59921875,virginia,23872.0,9124.0,14726.0
loup,419.0,28.0,370.0,0.06682577565632458,0.883054892601432,nebraska,431.0,nan,339.0
loup,419.0,28.0,370.0,0.06682577565632458,0.883054892601432,nebraska,428.0,64.0,364.0
love,4059.0,701.0,3230.0,0.17270263611727027,0.7957625030795763,oklahoma,,,
loving,65.0,5.0,58.0,0.07692307692307693,0.8923076923076924,texas,95.0,17.0,75.0
lowndes,6876.0,5051.0,1766.0,0.7345840605002909,0.2568353694008144,alabama,,,
lowndes,90917.0,37825.0,50910.0,0.4160388046239977,0.5599612833683469,georgia,,,
lowndes,27222.0,13843.0,13010.0,0.5085225185511718,0.4779222687532143,mississippi,24238.0,10690.0,13548.0
lubbock,119498.0,36319.0,79459.0,0.30392977288322814,0.6649399989957991,texas,124469.0,37560.0,83643.0
lucas,4545.0,1302.0,3105.0,0.2864686468646865,0.6831683168316832,iowa,,,
lucas,,,,,,ohio,182806.0,103951.0,70555.0
luce,2975.0,855.0,2070.0,0.28739495798319326,0.6957983193277311,michigan,2946.0,771.0,2096.0
lumpkin,30687.0,5829.0,23960.0,0.18995014175383712,0.7807866523283475,georgia,,,
luna,7954.0,3425.0,4319.0,0.430600955494091,0.5429972340960523,new mexico,7752.0,3547.0,4205.0
lunenburg,5898.0,2531.0,3362.0,0.42912851814174297,0.5700237368599526,virginia,5672.0,2344.0,3324.0
luzerne,,,,,,pennsylvania,154985.0,64495.0,87048.0
lycoming,,,,,,pennsylvania,59495.0,17354.0,40669.0
lyman,1599.0,533.0,1066.0,0.3333333333333333,0.6666666666666666,south dakota,,,
lynchburg city,35848.0,18587.0,17208.0,0.5184947556349029,0.4800267797366659,virginia,,,
lynn,2264.0,412.0,1817.0,0.18197879858657243,0.8025618374558304,texas,2528.0,367.0,2118.0
lyon,6751.0,1073.0,5522.0,0.1589394163827581,0.8179528958672789,iowa,,,
lyon,13928.0,6171.0,6951.0,0.4430643308443423,0.4990666283744974,kansas,,,
lyon,4229.0,1204.0,2884.0,0.28470087491132656,0.6819579096713171,kentucky,,,
lyon,12742.0,,7401.0,,0.5808350337466646,minnesota,12819.0,5436.0,6976.0
lyon,,,,,,nevada,33287.0,9182.0,21892.0
mackinac,6985.0,2638.0,4263.0,0.37766642806012884,0.6103078024337867,michigan,7104.0,2613.0,4326.0
macomb,486482.0,224448.0,252052.0,0.46136958818620216,0.5181116670298181,michigan,498724.0,217665.0,265883.0
macon,8771.0,7224.0,1481.0,0.8236233040702314,0.16885189830121994,alabama,,,
macon,9146.0,5482.0,3530.0,0.5993877104745244,0.3859610758801662,georgia,,,
macon,49811.0,20127.0,27072.0,0.40406737467627635,0.5434944088655116,illinois,,,
macon,,,,,,missouri,7746.0,1526.0,6098.0
macon,20517.0,6248.0,13408.0,0.30452795242969244,0.6535068479797241,north carolina,,,
macon,8834.0,1104.0,7522.0,0.12497170024903781,0.8514829069504188,tennessee,9848.0,1321.0,8342.0
macoupin,24206.0,8334.0,14555.0,0.3442948029414195,0.60129719904156,illinois,,,
madera,,,,,,california,52912.0,20500.0,32412.0
madison,195375.0,94458.0,99181.0,0.48347024952015355,0.5076442738323736,alabama,,,
madison,7209.0,,5627.0,,0.7805520876681925,arkansas,,,
madison,,,,,,florida,9079.0,2966.0,5984.0
madison,29472.0,6619.0,22213.0,0.22458604777415853,0.7536984256243214,georgia,,,
madison,16941.0,2288.0,13517.0,0.13505696239891388,0.7978867835428841,idaho,,,
madison,135488.0,59178.0,71658.0,0.4367766887104393,0.528888167217761,illinois,,,
madison,,,,,,indiana,55302.0,19190.0,34393.0
madison,9720.0,3168.0,6245.0,0.32592592592592595,0.6424897119341564,iowa,,,
madison,44015.0,16267.0,26065.0,0.36957855276610246,0.5921844825627627,kentucky,,,
madison,4441.0,2215.0,2045.0,0.4987615401936501,0.46048187345192526,louisiana,,,
madison,56235.0,25374.0,30038.0,0.4512136569751934,0.5341513292433537,mississippi,55361.0,21180.0,34181.0
madison,,,,,,missouri,5677.0,1068.0,4465.0
madison,6118.0,2015.0,4103.0,0.32935599869238313,0.6706440013076169,montana,6514.0,2025.0,4388.0
madison,14894.0,2399.0,11552.0,0.16107157244527998,0.7756143413455082,nebraska,15520.0,nan,10523.0
madison,14894.0,2399.0,11552.0,0.16107157244527998,0.7756143413455082,nebraska,15430.0,3054.0,12376.0
madison,,,,,,new york,31622.0,14363.0,17079.0
madison,12943.0,4987.0,7399.0,0.38530479796028744,0.5716603569497025,north carolina,,,
madison,,,,,,ohio,20113.0,6244.0,13114.0
madison,41706.0,16781.0,24065.0,0.40236416822519544,0.5770152975591042,tennessee,39165.0,14806.0,23578.0
madison,5223.0,1030.0,4118.0,0.19720467164464867,0.7884357648860808,texas,5443.0,1012.0,4336.0
madison,8088.0,2925.0,5156.0,0.361646884272997,0.6374876360039565,virginia,8388.0,2839.0,5546.0
magoffin,5426.0,1392.0,3857.0,0.256542572797641,0.7108367121267969,kentucky,,,
mahaska,11228.0,2969.0,7860.0,0.26442821517634485,0.7000356252226576,iowa,,,
mahnomen,2266.0,,1007.0,,0.4443954104148279,minnesota,2140.0,1084.0,997.0
mahoning,,,,,,ohio,109791.0,53025.0,53259.0
major,3461.0,348.0,2992.0,0.10054897428488876,0.8644900317827218,oklahoma,,,
malheur,11920.0,3353.0,7882.0,0.28129194630872484,0.661241610738255,oregon,,,
manassas city,16793.0,10547.0,6227.0,0.6280593104269636,0.37080926576549755,virginia,,,
manassas park city,6018.0,4084.0,1929.0,0.6786307743436357,0.3205383848454636,virginia,,,
manatee,,,,,,florida,226668.0,85462.0,137928.0
manistee,14563.0,5995.0,8356.0,0.4116596855043604,0.5737828744077457,michigan,15125.0,6177.0,8491.0
manitowoc,,,,,,wisconsin,45966.0,17627.0,27201.0
marathon,,,,,,wisconsin,78312.0,31883.0,44779.0
marengo,10941.0,5687.0,5166.0,0.5197879535691435,0.472168905950096,alabama,,,
maricopa,2048599.0,1064396.0,984203.0,0.5195726445243798,0.48042735547562015,arizona,2034256.0,1045766.0,940465.0
maries,,,,,,missouri,4763.0,873.0,3821.0
marin,,,,,,california,141192.0,112746.0,28446.0
marinette,,,,,,wisconsin,24129.0,7678.0,15730.0
marion,13855.0,1847.0,11897.0,0.13330927463009742,0.8586791771923493,alabama,,,
marion,7370.0,,5928.0,,0.8043419267299864,arkansas,,,
marion,,,,,,florida,211416.0,72779.0,135179.0
marion,7149.0,2536.0,4461.0,0.3547349279619527,0.6240033571128829,georgia,,,
marion,17600.0,5122.0,11718.0,0.29102272727272727,0.6657954545454545,illinois,,,
marion,,,,,,indiana,352909.0,217819.0,126643.0
marion,19062.0,6269.0,12211.0,0.32887419997901585,0.6405938516420103,iowa,,,
marion,6115.0,1597.0,4258.0,0.26116107931316435,0.6963205233033524,kansas,,,
marion,8892.0,3144.0,5274.0,0.3535762483130904,0.5931174089068826,kentucky,,,
marion,12185.0,4177.0,7821.0,0.3427985227739023,0.64185473943373,mississippi,11086.0,3241.0,7845.0
marion,,,,,,missouri,12980.0,3028.0,9634.0
marion,,,,,,ohio,26042.0,8610.0,16284.0
marion,167014.0,79990.0,75908.0,0.47894188511142777,0.4545008202905146,oregon,,,
marion,14728.0,9034.0,5562.0,0.6133894622487779,0.37764801738185766,south carolina,,,
marion,12768.0,2956.0,9517.0,0.23151629072681704,0.7453790726817042,tennessee,13626.0,3038.0,10300.0
marion,4758.0,1276.0,3380.0,0.2681799075241698,0.7103825136612022,texas,4694.0,1101.0,3509.0
marion,25333.0,7626.0,16722.0,0.30103027671416727,0.6600876327320097,west virginia,24314.0,7834.0,15406.0
mariposa,,,,,,california,9326.0,3581.0,5745.0
marlboro,11462.0,6504.0,4775.0,0.5674402373058803,0.4165939626592218,south carolina,,,
marquette,37178.0,20408.0,16247.0,0.5489267846575931,0.4370057560923127,michigan,38389.0,20548.0,16915.0
marquette,,,,,,wisconsin,9371.0,3405.0,5729.0
marshall,39749.0,7336.0,32086.0,0.18455810209061863,0.8072152758559964,alabama,,,
marshall,6189.0,2027.0,3957.0,0.32751656164162224,0.6393601551139118,illinois,,,
marshall,,,,,,indiana,18733.0,4838.0,13495.0
marshall,17872.0,8187.0,9057.0,0.4580908683974933,0.5067703670546105,iowa,,,
marshall,5041.0,1325.0,3422.0,0.26284467367585795,0.6788335647688951,kansas,,,
marshall,17607.0,4532.0,12384.0,0.2573976259442267,0.7033566195263248,kentucky,,,
marshall,5011.0,,3255.0,,0.6495709439233686,minnesota,4911.0,1764.0,3010.0
marshall,15706.0,8590.0,6904.0,0.546924742136763,0.43957723163122375,mississippi,14734.0,6634.0,8100.0
marshall,6048.0,1088.0,4769.0,0.17989417989417988,0.7885251322751323,oklahoma,,,
marshall,2187.0,853.0,1334.0,0.39003200731595794,0.6099679926840421,south dakota,,,
marshall,14168.0,3154.0,10650.0,0.22261434217955958,0.7516939582156974,tennessee,15584.0,3390.0,11905.0
marshall,13817.0,2913.0,10655.0,0.21082724180357532,0.7711514800607947,west virginia,13154.0,4027.0,8902.0
martin,,,,,,florida,97207.0,34015.0,61948.0
martin,,,,,,indiana,4819.0,1002.0,3633.0
martin,3925.0,497.0,3348.0,0.12662420382165604,0.8529936305732484,kentucky,,,
martin,10874.0,,6707.0,,0.6167923487217215,minnesota,10624.0,4065.0,6272.0
martin,12424.0,5973.0,6034.0,0.4807630392788152,0.48567289117836443,north carolina,,,
martin,2112.0,263.0,1811.0,0.12452651515151515,0.8574810606060606,texas,2067.0,264.0,1756.0
martinsville city,5849.0,3957.0,1881.0,0.6765259018635664,0.32159343477517527,virginia,,,
mason,6823.0,2387.0,4075.0,0.3498461087498168,0.5972446138062436,illinois,,,
mason,7929.0,2601.0,4999.0,0.3280363223609535,0.6304704250220708,kentucky,,,
mason,17158.0,6660.0,10238.0,0.38815712787038115,0.5966895908614057,michigan,17857.0,6739.0,10613.0
mason,2455.0,443.0,1980.0,0.1804480651731161,0.8065173116089613,texas,2507.0,441.0,2027.0
mason,,,,,,washington,35620.0,17593.0,17865.0
mason,11071.0,2333.0,8421.0,0.21073073796405023,0.7606358955830548,west virginia,10402.0,2156.0,7890.0
massac,6854.0,1857.0,4712.0,0.270936679311351,0.6874817624744675,illinois,,,
matagorda,13482.0,3551.0,9647.0,0.26338822133214657,0.7155466547989913,texas,13209.0,3486.0,9482.0
mathews,5806.0,1943.0,3856.0,0.334653806407165,0.6641405442645539,virginia,5896.0,1872.0,4015.0
maui,,,,,,hawaii,60415.0,40789.0,17188.0
maury,46018.0,13557.0,31516.0,0.2946021122169586,0.6848624451301665,tennessee,51588.0,13998.0,36640.0
maverick,14282.0,7956.0,5708.0,0.557064836857583,0.3996639126172805,texas,14732.0,6859.0,7287.0
mayes,16558.0,3973.0,11826.0,0.23994443773402585,0.7142166928372992,oklahoma,,,
mcclain,19193.0,3861.0,14603.0,0.20116709216901996,0.7608503100088574,oklahoma,,,
mccone,1123.0,177.0,946.0,0.15761353517364202,0.8423864648263579,montana,1085.0,173.0,890.0
mccook,2907.0,835.0,2072.0,0.28723770209838323,0.7127622979016168,south dakota,,,
mccormick,5725.0,2746.0,2933.0,0.47965065502183407,0.5123144104803493,south carolina,,,
mccracken,33557.0,11623.0,20883.0,0.34636588491223885,0.6223142712399797,kentucky,,,
mccreary,6390.0,889.0,5179.0,0.13912363067292643,0.8104851330203443,kentucky,,,
mcculloch,3385.0,460.0,2843.0,0.1358936484490399,0.8398818316100443,texas,3498.0,497.0,2938.0
mccurtain,11332.0,1941.0,9021.0,0.17128485704200494,0.7960642428521002,oklahoma,,,
mcdonald,,,,,,missouri,9226.0,1427.0,7603.0
mcdonough,12414.0,5090.0,6674.0,0.4100209440953762,0.5376188174641534,illinois,,,
mcdowell,22747.0,5934.0,15894.0,0.2608695652173913,0.6987295027915769,north carolina,,,
mcdowell,6017.0,1363.0,4539.0,0.22652484626890476,0.7543626391889646,west virginia,5155.0,898.0,4121.0
mcduffie,20677.0,7969.0,12324.0,0.38540407215746963,0.5960245683609808,georgia,,,
mchenry,165512.0,73803.0,80440.0,0.4459072453961042,0.48600705689013485,illinois,,,
mchenry,,,,,,north dakota,2727.0,649.0,2068.0
mcintosh,13096.0,4981.0,7851.0,0.38034514355528404,0.5994960293219304,georgia,,,
mcintosh,,,,,,north dakota,1390.0,324.0,1060.0
