ufips,name,cbsa,cbsaname,cbsa_weight,wrluri08
73888.0,"Steelton Borough, PA",25420,"Harrisburg-Carlisle, PA",0.2250220873506703,-0.23672456
34064.0,"Hermitage City, PA",49660,"Youngstown-Warren-Boardman, OH-PA",0.16310646288033273,0.15103011
59384.0,"Perkasie Borough, PA",37980,"Montgomery County, PA",0.005147260751203875,0.4120129
76184.0,"Borough of Taylor, PA",42540,"Scranton--Wilkes-Barre--Hazleton, PA",0.03669740369411085,1.0995791
77152.0,"Towamencin Township, PA",,,,1.059247
43312.0,"Limerick Township, PA",,,,0.92171955
2184.0,"Altoona City, PA",11020,"Blair County, PA",1.0,-0.9716917
69000.0,"Scranton City, PA",42540,"Scranton--Wilkes-Barre--Hazleton, PA",0.4330860391174487,-0.5500491
50640.0,"Montgomery Township, PA",,,,0.9769598
75816.0,"Swissvale, PA",38300,"Armstrong County, PA",0.015336414491505631,-0.18983153
56392.0,"Ohio Township, PA",,,,-0.22416791
21600.0,"East Norriton Township, PA",,,,0.5164726
32448.0,"Hanover Borough, PA",49620,"York County, PA",0.7805284072602299,-0.5995892
32868.0,"Harrison Township, PA",38300,"Armstrong County, PA",0.017371631207927337,0.27809748
15192.0,"Collegeville Borough, PA",37980,"Montgomery County, PA",0.00468314435361005,0.13873418
28960.0,"Gettysburg Borough, PA",23900,"Adams County, PA",1.0,-0.37079653
29720.0,"Glenolden Borough, PA",37980,"Montgomery County, PA",0.0043589625482555695,-0.060061652
14064.0,"Clearfield Borough, PA",20180,"Clearfield County, PA",1.0,-1.1028315
55216.0,"North Middleton Township, PA",,,,0.8745274
21200.0,"East Greenville Borough, PA",37980,"Montgomery County, PA",0.0018092376654945202,0.24548411
5256.0,"Bellefonte Borough, PA",44300,"Centre County, PA",0.6766479737593906,0.48432678
6064.0,"Bethel Park borough, PA",38300,"Armstrong County, PA",0.05331282758489205,-0.24391183
37208.0,"Irwin Borough, PA",38300,"Armstrong County, PA",0.006936577817249931,-0.5240286
26280.0,"Fleetwood Burough,PA",39740,"Berks County, PA",0.23876871880199668,0.06883585
46888.0,"Manheim Borough, PA",29540,"Lancaster County, PA",0.047134398061026435,0.8474981
72288.0,"South Lebanon Township, PA",,,,0.66003454
71184.0,"Slipping Rock Borough, PA",38300,"Armstrong County, PA",0.004874351979689141,-0.22942519
57672.0,"Palmer Township, PA",,,,1.0959938
27456.0,"Franklin City, PA",36340,"Venango County, PA",0.29991267101925395,-0.46372998
85184.0,"Wilkins Township, PA",,,,-0.516044
3336.0,"Aston Township, PA",,,,0.43780416
50320.0,"Monaca Borough, PA",38300,"Armstrong County, PA",0.009987019734134921,-0.17126705
15488.0,"Concord Township, PA",,,,2.5586329
15384.0,"Columbia Borough, PA",29540,"Lancaster County, PA",0.10158920953328669,0.047112625
58440.0,"Patton County, PA",,,,1.0243663
83128.0,"West Hanover Township, PA",,,,0.006848118
37955.0,"Jefferson Hills, PA",38300,"Armstrong County, PA",0.015357068525317874,-0.0022795429
83664.0,"West Nantmeal Township, PA",,,,3.343398
32296.0,"Hampden Township, PA",,,,0.27147755
58560.0,"Peach Bottom Township, PA",,,,
40656.0,"Kutztown Borough, PA",39740,"Berks County, PA",0.30110530068932734,0.37666845
52488.0,"Myerstown Borough, PA",30140,"Lebanon County, PA",1.0,
20432.0,"Duquesne City, PA",38300,"Armstrong County, PA",0.011648875070104557,0.44452196
69720.0,"Sharon, PA",49660,"Youngstown-Warren-Boardman, OH-PA",0.16483272426255324,-0.7344597
53696.0,"New Holland Borough, PA",29540,"Lancaster County, PA",0.050168970511443686,-0.23798405
83968.0,"West Sadsbury Township, PA",,,,2.442861
54224.0,"Newtown Township, PA",,,,1.3681405
16944.0,"Cranberry Township, PA",,,,-0.6813563
44832.0,"Lower Allen Township, PA",,,,0.25036123
69376.0,"Sewickley Borough, PA",38300,"Armstrong County, PA",0.0061993876873360585,-0.3429143
18136.0,"Danville Borough, PA",14100,"Bloomsburg-Berwick, PA",1.0,0.50288707
64544.0,"Richland Township, PA",,,,0.97101516
11720.0,"Catasauqua Borough, PA",10900,"Allentown-Bethlehem-Easton, PA-NJ",0.051350803622928584,-0.27590305
10768.0,"California Borough, PA",38300,"Armstrong County, PA",0.008379182640443458,0.6601619
6904.0,"Blairsville Borough, PA",26860,"Indiana County, PA",0.19495189709220626,0.5547447
23584.0,"Emmaus, PA",10900,"Allentown-Bethlehem-Easton, PA-NJ",0.08818027343445524,0.029614951
54696.0,"Northampton Borough, PA",10900,"Allentown-Bethlehem-Easton, PA-NJ",0.07330818276770543,0.17974404
58712.0,"Penbrook Borough, PA",25420,"Harrisburg-Carlisle, PA",0.11692851380939577,0.38002893
36816.0,"Indiana Borough, PA",26860,"Indiana County, PA",0.8050481029077937,0.040754378
63048.0,"Quakertown Borough, PA",37980,"Montgomery County, PA",0.005207316013706593,0.11851197
42976.0,"Lewisburg Borough, PA",30260,"Union County, PA",1.0,-0.18057936
75528.0,"Susquehanna Township, PA",,,,1.2931496
33224.0,"Haycock Township, PA",,,,
61000.0,"Pittsburgh City, PA",38300,"Armstrong County, PA",0.5315442703327047,0.63996506
15848.0,"Conchohocken Borough, PA",37980,"Montgomery County, PA",0.004424848418768261,1.1966858
24160.0,"Etna Borough, PA",38300,"Armstrong County, PA",0.006234340667633699,-0.18078874
6928.0,"Blakely Borough, PA",42540,"Scranton--Wilkes-Barre--Hazleton, PA",0.03982589278123813,0.4165209
69216.0,"Selinsgrove Borough, PA",42780,"Snyder County, PA",1.0,-0.45223635
49184.0,"Midland Borough, PA",38300,"Armstrong County, PA",0.004983977236077196,0.3636815
46896.0,"Manheim Township, PA",,,,-0.040331252
85592.0,"Wilson Borough, PA",10900,"Allentown-Bethlehem-Easton, PA-NJ",0.05987809250627465,-0.43180573
50432.0,"Monroeville Municipality, PA",42380,"Bradford County, PA",1.0,-0.14896785
49120.0,"Middletown Township, PA",,,,0.28985643
75000.0,"Sugar Creek Borough, PA",36340,"Venango County, PA",0.22169085540815903,-0.55167663
14712.0,"Coatesville City, PA",37980,"Montgomery County, PA",0.006319212961208382,1.1571646
49128.0,"Middletown Borough, PA",25420,"Harrisburg-Carlisle, PA",0.3550109476433757,-0.14541224
4792.0,"Beaver Falls City, PA",38300,"Armstrong County, PA",0.015760616570572452,0.103890695
27008.0,"Fountain Hill Borough, PA",10900,"Allentown-Bethlehem-Easton, PA-NJ",0.03596426956833523,-0.6393138
53288.0,"New Brighton Borough, PA",38300,"Armstrong County, PA",0.010551033734392304,-0.64101744
3088.0,"Arnold City, PA",38300,"Armstrong County, PA",0.009003569970305854,-0.9352958
21696.0,"East Pikeland Township, PA",,,,2.6148546
54192.0,"Newtown Township, PA",,,,1.2776453
43816.0,"Lititz Borough, PA",29540,"Lancaster County, PA",0.08895829433382267,-0.32297388
79480.0,"Uwchlan Township, PA",,,,0.684684
83136.0,"Hazleton Borough, PA",42540,"Scranton--Wilkes-Barre--Hazleton, PA",0.020074471642400095,0.17640682
67344.0,"St. Mary's City, PA",41260,"Elk County, PA",1.0,0.23770574
16128.0,"Coplay Borough, PA",10900,"Allentown-Bethlehem-Easton, PA-NJ",0.026400299312516563,-1.356554
39256.0,"Kenhorst Borough, PA",39740,"Berks County, PA",0.15919895412407892,0.6380158
60272.0,"Pine Township, PA",,,,0.52542096
49680.0,"Millersburg Borough, PA",25420,"Harrisburg-Carlisle, PA",0.09841355203011562,0.03475289
8680.0,"Brighton Township, PA",,,,1.1465046
47080.0,"Mansfield Borough, PA", , ,0.0029667964078366567,-0.004092013
6088.0,"Bethlehem, PA",10900,"Allentown-Bethlehem-Easton, PA-NJ",0.5559807941135205,0.8169365
64800.0,"Ridley Township, PA",,,,-0.47100294
76032.0,"Tamaqua Borough, PA",39060,"Schuylkill County, PA",0.3157153544866435,0.07110805
83080.0,"West Goshen Township, PA",,,,0.36500156
540.0,"Akron Borough, PA",29540,"Lancaster County, PA",0.039863247189572105,-0.23744561
23016.0,"Elizabethtown Borough, PA",29540,"Lancaster County, PA",0.11711676207178537,0.06438858
84472.0,"White Township, PA",,,,-0.3202728
16144.0,"Coraopolis Borough, PA",38300,"Armstrong County, PA",0.009740760100219728,-0.92993534
30896.0,"Greencastle Borough, PA",16540,"Franklin County, PA",1.0,0.32187158
25360.0,"Farrell, PA",49660,"Youngstown-Warren-Boardman, OH-PA",0.06107532960487795,-0.042230897
84704.0,"White Oak Borough, PA",38300,"Armstrong County, PA",0.013404467944145137,0.020020282
3928.0,"Baldwin Borough, PA",38300,"Armstrong County, PA",0.03177384786238694,0.37133142
62432.0,"Pottsville City, PA",39060,"Schuylkill County, PA",0.6842846455133565,0.8361136
22264.0,"Economy Borough, PA",38300,"Armstrong County, PA",0.01487567066030946,0.1385194
16920.0,"Cranberry Township, PA",,,,0.64342296
79256.0,"Upper Providence Township, PA",,,,1.3887217
35424.0,"Borough of Homestead, PA",38300,"Armstrong County, PA",0.005670326667376318,0.2480887
25624.0,"Ferguson Township, PA",,,,1.4374503
25300.0,"Exeter Town, RI",,,,2.2750294
22960.0,"East Providence City, RI",39300,"Newport County, RI",0.1036457379820076,0.60345095
27460.0,"Foster Town, RI",,,,1.5012465
9460.0,"Bristol Town, RI",39300,"Newport County, RI",0.04783141814651924,2.12106
77720.0,"West Greenwich Town, RI",,,,2.4905605
49960.0,"Newport City, RI",39300,"Newport County, RI",0.05635928592412199,0.697637
42400.0,"Little Compton Town, RI",,,,1.6114396
78440.0,"West Warrick, RI",,,,0.7313216
74300.0,"Warwick City, RI",39300,"Newport County, RI",0.18266582083388327,3.4615772
51580.0,"North Kingstown Township, RI",,,,2.5139341
45460.0,"Middletown Town, RI",,,,1.7064768
30340.0,"Glocester Town, RI",,,,1.5954441
14140.0,"Central Falls City, RI",39300,"Newport County, RI",0.04029343017834867,-0.7627616
59000.0,"Providence City, RI",39300,"Newport County, RI",0.36959344678278416,-0.2442245
57880.0,"Portsmouth Town, RI",,,,0.51040405
64220.0,"Scituate Town, RI",,,,2.4687996
22240.0,"East Greenwich Town, RI",,,,2.5587595
90169.0,"Batesburg-Leesville Town, SC",,,,-0.6922704
58030.0,"Town of Port Royal, SC",25940,"Jasper County, SC",0.07781411291911272,-0.6760504
39310.0,"Lake City, SC",22500,"Darlington County, SC",1.0,-0.4279859
34045.0,"Hilton Head Island, SC",25940,"Jasper County, SC",0.6670737953587329,0.4770473
22795.0,"Edgefield Town, SC",12260,"Lincoln County, GA",0.09394003378378378,-1.3883669
78460.0,"Winnsboro Town, SC",17900,"Columbia, SC",0.02521473510165763,-0.56792295
30985.0,"Greer City, SC",24860,"Greenville-Anderson-Mauldin, SC",0.26494962429631064,-0.31021464
30985.0,"Greer City, SC",43900,"Spartanburg, SC",0.11806183330320015,-0.31021464
75850.0,"West Columbia City, SC",17900,"Columbia, SC",0.09152689618451104,-0.780535
28870.0,"Georgetown City, SC",23860,"Georgetown County, SC",1.0,-0.5080673
70585.0,"Surfside Beach Town, SC",34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.16277957622130665,-1.2688442
49075.0,"Myrtle Beach City, SC",34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.8372204237786933,-0.2762329
13330.0,"Charleston, SC",16700,"Charleston-North Charleston, SC",0.6740922596214203,-0.57339597
36115.0,"Isle of Palms City, SC",16700,"Charleston-North Charleston, SC",0.031964457587635484,-1.3023663
41335.0,"Lexington Town, SC",17900,"Columbia, SC",0.0686101419423543,-1.0290922
16000.0,"Columbia City, SC",17900,"Columbia, SC",0.814648226771477,-0.3860704
70405.0,"Sumter Sity, SC",44940,"Sumter County, SC",1.0,-0.9014547
68290.0,"City of Spartanburg, SC",43900,"Spartanburg, SC",0.7969826633721047,-1.39185
15295.0,"Clinton, SC",24860,"Greenville-Anderson-Mauldin, SC",0.19548672352557442,-0.60177785
13600.0,"Cheraw Town, SC", , ,0.0048046271934593055,-0.14360309
54025.0,"Pageland Town, SC", , ,0.0021926982539302877,-0.53051585
72430.0,"Travelers Rest City, SC",24860,"Greenville-Anderson-Mauldin, SC",0.099035975742347,-1.5666292
79090.0,"Woodruff City, SC",43900,"Spartanburg, SC",0.08495550332469515,-1.2044675
32065.0,"Hanahan City, SC",16700,"Charleston-North Charleston, SC",0.09023002134218638,-0.7635464
29815.0,"Goose Creek City, SC",16700,"Charleston-North Charleston, SC",0.20371326144875782,-0.6350419
41380.0,"Liberty City, SC",24860,"Greenville-Anderson-Mauldin, SC",0.07270047597187658,-0.6589704
550.0,"Aiken City, SC",12260,"Lincoln County, GA",0.5349873310810811,-1.2050824
65095.0,"City of Seneca, SC",42860,"Oconee County, SC",1.0,-1.2179525
50695.0,"North Augusta City, SC",12260,"Lincoln County, GA",0.3710726351351351,-0.4185216
4690.0,"Beaufort, SC",25940,"Jasper County, SC",0.2551120917221544,-1.1133792
45115.0,"Mauldin City, SC",24860,"Greenville-Anderson-Mauldin, SC",0.3678272004638914,-0.833366
73060.0,"Yankton, SD",49460,"Yankton County, SD",1.0,-1.0425268
60020.0,"City of Spearfish, SD",43940,"Lawrence County, SD",0.739791971116651,-0.48658863
59020.0,"Sioux Falls City, SD",43620,"Turner County, SD",0.9755281897942322,-0.7899919
53460.0,"City of Redfield, SD", , ,0.0025197329796255627,-1.177675
59260.0,"City of Sisseton, SD", , ,0.0022370566874687424,
100.0,"Aberdeen City, SD",10100,"Aberdeen, SD",1.0,-1.2440147
43180.0,"Mobridge City, SD", , ,0.0031085694405183846,-1.0594927
52980.0,"Rapid City City, SD",39660,"Custer County, SD",1.0,-0.73510665
7580.0,"Brookings City, SD",15100,"Brookings County, SD",1.0,-1.8188772
31060.0,"Huron City, SD",26700,"Beadle County, SD",1.0,-0.4146356
36220.0,"Lead City, SD",43940,"Lawrence County, SD",0.2602080288833491,-1.0131677
9500.0,"Canton City, SD",43620,"Turner County, SD",0.024471810205767792,-1.0555139
10560.0,"Camden City, TN", , ,0.003329491835004023,
25920.0,"Fayetteville City, TN", , ,0.006083193807214769,-0.8372179
66720.0,"Savannah City, TN", , ,0.0060162212703037685,-1.2052634
38540.0,"Jonesborough Town, TN",27740,"Carter County, TN",0.06411617210454258,-0.4896393
64440.0,"Rockwood City, TN",25340,25340,0.4612557916600096,-1.1593193
46380.0,"Maryville, TN",28940,"Knoxville, TN",0.39873756100926133,-0.7805375
22000.0,"Dunlap City, TN",16860,"Walker County, GA",0.29007368274711526,-1.1095778
45100.0,"City of McMinnville, TN",32660,"Warren County, TN",1.0,-1.563604
540.0,"Alcoa City, TN",28940,"Knoxville, TN",0.13338392287394582,0.46823496
70500.0,"Springfield City, TN",34980,"Maury County, TN",0.07691647029142265,-1.2144213
15400.0,"Cleveland City, TN",17420,"Polk County, TN",1.0,-1.365015
64820.0,"Rogersville Town, TN",28700,"Hawkins County, TN",0.07667130793294877,-0.9632388
40350.0,"Lakeland City, TN",32820,"Shelby County, TN",0.12988094562110802,0.8173976
16540.0,"Columbia City, TN",17940,17940,0.880386725616577,-0.9686138
53000.0,"Newport City, TN",35460,"Cocke County, TN",1.0,-0.3578796
15580.0,"Clinton City, TN",28940,"Knoxville, TN",0.1622717003259576,-0.6968275
16420.0,"Collierville Town, TN",32820,"Shelby County, TN",0.6032593265572653,1.24274
27020.0,"Forest Hills City, TN",34980,"Maury County, TN",0.025282753511940866,0.022686128
58080.0,"Pigeon Forge City, TN",42940,"Sevier County, TN",1.0,-0.9086729
15480.0,"Clifton City, TN", , ,0.0023475178847115613,-1.2493569
67760.0,"Shelbyville City, TN",43180,"Bedford County, TN",1.0,-1.2514824
41340.0,"Lacwenceburg City, TN",29980,"Lawrence County, TN",1.0,-0.3109343
51560.0,"Murfressboro City, TN",34980,"Maury County, TN",0.36939659568529143,-0.94504035
41520.0,"Lebanon City, TN",34980,"Maury County, TN",0.108619218113402,-0.11762562
38320.0,"Johnson City, TN",27740,"Carter County, TN",0.8495854292614642,-0.65014523
38320.0,"Johnson City, TN",28700,"Hawkins County, TN",0.004339885354695213,-0.65014523
14980.0,"Church Hill Town, TN",28700,"Hawkins County, TN",0.10697817399323702,-0.43308836
51080.0,"Mount Pleasant City, TN",17940,17940,0.11961327438342301,-1.3050383
7180.0,"Bolivar City, TN", , ,0.005046424144904216,
2320.0,"Athens, TN",11940,"McMinn County, TN",0.7830361902505479,-1.2103662
37640.0,"Jackson City, TN",27180,"Madison County, TN",1.0,-1.1300251
24480.0,"Etowah City, TN",11940,"McMinn County, TN",0.21696380974945212,-1.0584581
75000.0,"Trenton City, TN",26480,26480,1.0,0.64790887
16920.0,"Cookeville City, TN",18260,"Putnam County, TN",1.0,-0.925795
25760.0,"Farragut Town, TN",28940,"Knoxville, TN",0.30560681579083526,-0.18575503
8920.0,"Brownsville Town, TN",15140,"Haywood County, TN",1.0,-0.7595497
39560.0,"Kingsport City, TN",28700,"Hawkins County, TN",0.812010632719119,-1.0260782
50780.0,"Mount Juliet City, TN",34980,"Maury County, TN",0.06637930571733774,-0.26622313
32520.0,"Harriman City, TN",25340,25340,0.5387442083399904,-0.9366175
27740.0,"Franklin City, TN",34980,"Maury County, TN",0.22460317886340334,-0.2978305
41200.0,"La Vergne City, TN",34980,"Maury County, TN",0.10030972715024182,-0.65397567
24360.0,"Erwin Town, TN",27740,"Carter County, TN",0.08629839863399326,-1.6487757
48980.0,"Millersville City, TN",34980,"Maury County, TN",0.028492750666960113,0.09171692
44940.0,"McKinzie City, TN", , ,0.004316684424536302,-0.69571334
44940.0,"McKinzie City, TN",32280,"Weakley County, TN",1.0,-0.69571334
44940.0,"McKinzie City, TN",37540,"Henry County, TN",1.0,-0.69571334
45384.0,"McAllen City, TX",32580,"Hidalgo County, TX",0.4651408789306664,-0.21710865
11428.0,"Burleson City, TX",19100,"Hunt County, TX",0.005937689922713221,-0.28183216
17504.0,"Crandall City, TX",19100,"Hunt County, TX",0.0007852379789095382,-0.098432705
15988.0,"Colleyville City, TX",19100,"Hunt County, TX",0.005558375253737453,
71540.0,"Sweetwater City, TX",45020,"Nolan County, TX",1.0,-1.5450193
31928.0,"Halton City City, TX",19100,"Hunt County, TX",0.011044850562758602,-0.016622283
71684.0,"Taft City, TX",18580,"San Patricio County, TX",0.010710332190603545,-1.2142688
71708.0,"Tahoka City, TX", , ,0.0025310400313118355,-1.6272516
63284.0,"Rosenberg City, TX",26420,"Liberty County, TX",0.009782958536254889,0.6190752
45744.0,"Mc Kinney City, TX",19100,"Hunt County, TX",0.015390268087719065,0.919085
25452.0,"Farmers Branch City, TX",19100,"Hunt County, TX",0.007786707398645847,-0.9517624
42388.0,"Leon Valley City, TX",41700,"Medina County, TX",0.007451413381251215,-0.11382005
41056.0,"Lake Worth City, TX",19100,"Hunt County, TX",0.0013072202547239537,-0.88505614
78136.0,"Wharton City, TX",20900,"Wharton County, TX",1.0,-0.75387406
65660.0,"Sansom Park City, TX",19100,"Hunt County, TX",0.0011835183813340949,-0.8071619
76816.0,"Waxahachie City, TX",19100,"Hunt County, TX",0.006065071714533442,-1.0170649
7000.0,"Beaumont City, TX",13140,"Orange County, TX",0.6617730817960967,-0.9925665
29840.0,"Dallas County, TX",19100,"Hunt County, TX",0.0020449023646872764,0.56637794
64112.0,"Saginaw City, TX",19100,"Hunt County, TX",0.0035027162044075797,-0.31738925
26232.0,"Flower Mound Town, TX",19100,"Hunt County, TX",0.01435224801970851,0.6474053
36104.0,"Iowa Park City, TX",48660,"Archer County, TX",0.05156226197253113,-0.4369403
66968.0,"Seymour City, TX", , ,0.0025293004848985627,-0.50674284
33212.0,"Henderson City, TX",30980,"Rusk County, TX",0.12836776059577762,-0.88084626
41980.0,"League City City, TX",26420,"Liberty County, TX",0.01849090245483372,-0.5977968
46452.0,"Mansfield City, TX",19100,"Hunt County, TX",0.007934753347805792,-0.3333488
63500.0,"Round Rock City, TX",12420,"Bastrop County, TX",0.07922280376883674,-0.069387
11368.0,"Burkburnett City, TX",48660,"Archer County, TX",0.08761014407927968,0.10438487
12988.0,"City of Carrizo Springs, TX", , ,0.00491856748352867,-1.0060157
48096.0,"Midlothian City, TX",19100,"Hunt County, TX",0.0021173684507005573,-0.47696504
4000.0,"Arlington City, TX",19100,"Hunt County, TX",0.09425375075686014,1.264528
38632.0,"Keller City, TX",19100,"Hunt County, TX",0.007740566882942078,0.40200305
66128.0,"Schertz City, TX",41700,"Medina County, TX",0.015077034500390758,-0.30579644
61844.0,"Richland Hills, TX",19100,"Hunt County, TX",0.0023019305135156326,-1.2324265
17744.0,"Crockett City, TX", , ,0.006211050468590315,-1.0327622
43888.0,"Longview City, TX",30980,"Rusk County, TX",0.816985128333599,-1.5590838
43888.0,"Longview City, TX",32220,"Harrison County, TX",1.0,-1.5590838
6128.0,"Baytown City, TX",26420,"Liberty County, TX",0.027029985258221197,-1.2243166
3432.0,"Anthony Town, TX",21340,"El Paso County, TX",0.006783997518995193,0.76364285
41164.0,"Lamesa City, TX",29500,"Dawson County, TX",1.0,-1.0988295
19000.0,"Dallas City, TX",19100,"Hunt County, TX",0.3364521113815065,-0.11054799
62168.0,"Rio Grande City, TX",40100,"Starr County, TX",1.0,-0.06286467
27000.0,"City of Fort Worth, TX",19100,"Hunt County, TX",0.1513561773233802,-0.7545584
27348.0,"Fredericksburg City, TX",23240,"Gillespie County, TX",1.0,-0.03334995
68036.0,"Sinton Town, TX",18580,"San Patricio County, TX",0.017901014580054688,-0.19605246
65000.0,"City of San Antonio, TX",41700,"Medina County, TX",0.9231768071431624,2.3537707
13276.0,"Castle Hills City, TX",41700,"Medina County, TX",0.0033889857157720104,-0.8019011
20464.0,"Dimmitt City, TX", , ,0.003805257779034117,-1.294033
75308.0,"Vernon City, TX",46900,"Wilbarger County, TX",1.0,-1.4128176
21628.0,"City of Duncanville, TX",19100,"Hunt County, TX",0.010213472068145296,-1.2011734
9556.0,"Borger City, TX",14420,"Hutchinson County, TX",1.0,-0.9287277
56000.0,"Pasadena City, TX",26420,"Liberty County, TX",0.05764633646655472,1.1471514
26544.0,"Forest Hill City, TX",19100,"Hunt County, TX",0.003665481827288973,0.4314781
27996.0,"Galena Park City, TX",26420,"Liberty County, TX",0.00430982393278758,-1.2748748
79000.0,"Wichita Falls City, TX",48660,"Archer County, TX",0.8354273069121173,-1.2325435
13492.0,"Cedar Hill City, TX",19100,"Hunt County, TX",0.009084586321969651,0.104876034
47700.0,"Mercedes City, TX",32580,"Hidalgo County, TX",0.05966045686211087,-0.8705399
35480.0,"Hunters Creek Village, TX",26420,"Liberty County, TX",0.0017797554646915477,
10780.0,"Brownwood City, TX",15220,"Brown County, TX",1.0,-1.2383811
70208.0,"Stephenville City, TX",44500,"Erath County, TX",0.7989825970548862,-0.57637244
37168.0,"Jacksboro City, TX", , ,0.003942681945682663,-0.055102177
4516.0,"Atlanta City, TX", , ,0.004996847072125943,-1.6683677
79564.0,"Wills Point City, TX", , ,0.003040727130400748,-0.95299715
70904.0,"Sulphur Springs City, TX",44860,"Hopkins County, TX",1.0,-1.1408896
13552.0,"Cedar Park, TX",12420,"Bastrop County, TX",0.03375547656657989,-0.5364349
74144.0,"Tyler City, TX",46340,"Smith County, TX",1.0,0.15592432
80356.0,"Wylie City, TX",19100,"Hunt County, TX",0.004283425052941288,-0.482779
58016.0,"Plano City, TX",19100,"Hunt County, TX",0.06285017608409689,-0.0008196766
62672.0,"Rockdale City, TX", , ,0.004730696470895214,-0.17305589
47040.0,"Mathis City, TX",18580,"San Patricio County, TX",0.015876269801972393,0.17994794
8212.0,"Big Lake City, TX", , ,0.0025092957011459264,-0.17577852
63572.0,"Rowlett City, TX",19100,"Hunt County, TX",0.012597493069722849,-1.0073736
56384.0,"City of Pearsall, TX", , ,0.006224966839896497,0.6554746
49800.0,"Mount Pleasant, TX",34420,"Titus County, TX",1.0,-1.2385002
10264.0,"City of Bridgeport, TX",19100,"Hunt County, TX",0.0012197514243407355,-0.2600864
19972.0,"Denton City, TX",19100,"Hunt County, TX",0.022797660817389143,-0.36311695
58940.0,"Port Neches City, TX",13140,"Orange County, TX",0.07904708767769758,-1.0115073
76096.0,"Wake Village City, TX",45500,"Bowie County, TX",1.0,-0.7725667
74492.0,"University Park City, TX",19100,"Hunt County, TX",0.006602339805366284,-1.4540331
21892.0,"Eagle Pass City, TX",20580,"Maverick County, TX",1.0,-0.32577768
19528.0,"City of Decatur, TX",19100,"Hunt County, TX",0.001472250442793262,-1.1232594
47892.0,"Mesquite City, TX",19100,"Hunt County, TX",0.03524880636184298,-0.769319
27684.0,"Frisco City, TX",19100,"Hunt County, TX",0.009543443843170935,-0.16055138
45072.0,"Lufkin, TX",31260,"Angelina County, TX",1.0,-0.6315641
57176.0,"Pflugerville City, TX",12420,"Bastrop County, TX",0.021167634447198835,-0.0773266
58904.0,"Portland, TX",18580,"San Patricio County, TX",0.04676151218789127,0.03335664
24768.0,"Euless City, TX",19100,"Hunt County, TX",0.013022665183753897,-0.5286912
13312.0,"Castroville City, TX",41700,"Medina County, TX",0.002148562100622712,-0.36232895
25224.0,"Fairview Town, TX",19100,"Hunt County, TX",0.000748438794605919,0.67866904
72176.0,"Temple City, TX",28660,"Coryell County, TX",0.3434320525662591,-0.9576712
29564.0,"Gilmer City, TX",30980,"Rusk County, TX",0.05464711107062333,-1.0984237
26160.0,"Floresville City, TX",41700,"Medina County, TX",0.004732643545966244,-1.2342881
13732.0,"Center City, TX", , ,0.004938572267281306,-1.2043734
40204.0,"La Feria City, TX",15180,"Cameron County, TX",0.030063765664868906,-1.4568322
50256.0,"City of Nacogdoches, TX",34860,"Nacogdoches County, TX",1.0,-1.4081448
43012.0,"Little Elm Town, TX",19100,"Hunt County, TX",0.0010320755843922771,-0.40119773
30116.0,"City of Gonzales, TX", , ,0.006264106634195133,-1.1065918
21484.0,"Dublin City, TX",44500,"Erath County, TX",0.20101740294511378,-0.77167916
22984.0,"City of Electra, TX",48660,"Archer County, TX",0.025400287036071934,-1.0427408
72296.0,"Terrell Hills City, TX",41700,"Medina County, TX",0.00404791035398851,-1.3079971
68180.0,"Slaton City, TX",31180,"Crosby County, TX",0.8961419979463107,-0.7404839
31328.0,"Groves City, TX",13140,"Orange County, TX",0.09143797003405749,-0.49591392
65726.0,"Santa Fe City, TX",26420,"Liberty County, TX",0.0038850263321616135,0.724594
11224.0,"Bulverde City, TX",41700,"Medina County, TX",0.0030333115842500077,0.9666469
33146.0,"Helotes City, TX",41700,"Medina County, TX",0.0034559266520902106,-0.100729235
57200.0,"Pharr City, TX",32580,"Hidalgo County, TX",0.20395317731600066,-0.27990136
31280.0,"Groesbeck City, TX", , ,0.0037321968296766617,-1.2076701
61892.0,"Richmond City, TX",26420,"Liberty County, TX",0.004508795222735949,-0.37359715
72392.0,"Texas City, TX",26420,"Liberty County, TX",0.01689465629845856,1.5816178
41212.0,"Lancaster City, TX",19100,"Hunt County, TX",0.007329831371983988,0.074885204
43240.0,"Lockhart City, TX",12420,"Bastrop County, TX",0.0150512442059513,-0.8897375
50376.0,"Nassau Bay City, TX",26420,"Liberty County, TX",0.0016967490369830256,-0.7351465
69020.0,"South Houston Town, TX",26420,"Liberty County, TX",0.006442356715240347,-1.3251777
62804.0,"Rockport City, TX",18580,"San Patricio County, TX",0.023290872564077494,-0.86086285
77272.0,"Weslaco City, TX",32580,"Hidalgo County, TX",0.11773422269623827,-0.37972668
27420.0,"Freeport City, TX",26420,"Liberty County, TX",0.00517081217313676,-1.1288551
7552.0,"City of Benbrook, TX",19100,"Hunt County, TX",0.005720291664673378,-0.51597124
46584.0,"Marble Falls City, TX", , ,0.0043132053317097565,-0.7534301
24912.0,"Everman City, TX",19100,"Hunt County, TX",0.0016520003045840178,0.5598978
71960.0,"Taylor Lake Village City, TX",26420,"Liberty County, TX",0.0015030673723298073,-0.6615938
