Unnamed: 0,cbsa,cbsa_name,accessory apartments banned,no flexible zoning by right,no flexible zoning by permit,affordable incentive,affordable mandate,zoning district count,permit cap or phasing,wetlands restricted in lot size calc,longest frontage requirement,highest res min lot size,mean res min lot size,lowest res min lot size,mandatory approval steps,distinct approval bodies,public hearing requirements,max review waiting time,multifamily not allowed,no mixed-use buildings,no conversion to multifamily,townhouses not allowed,age-restricted provisions,first_pc,second_pc,third_pc,overall_index,local_political_pressure_2018,state_involvement_2018,court_involvement_2018,local_project_2018,local_zoning_2018,local_assembly_2018,supply_restrictions_2018,density_restriction_2018,open_space_2018,exactions_2018,affordable_housing_2018,approval_delay_2018,wrluri18,_merge
125.0,17020.0,"Chico, CA",0.8121350333436993,0.0,1.0,0.855205417919215,0.0,31.30277115510867,0.7675788673508172,0.0,87.52453266991465,192146.34601430496,56437.03102864448,6163.4148785460075,3.2426142842334404,1.9975812860647524,0.0876265505683977,137.7933727238174,1.0,0.9452506824228604,0.0,0.9569296154244844,0.9006945164299782,2.666030907142799,-0.4642724480017468,0.2962739706039596,2.5534293102118606,,,,,,,,,,,,,,left_only
126.0,17060.0,"Chillicothe, OH",0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,90.0,12000.0,7000.0,3500.0,5.0,4.0,0.0,215.0,1.0,1.0,0.0,0.0,1.0,-0.692903318262697,-0.5901053107603165,-0.1289240347612246,0.7130197098869828,4.6679165104361955,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both
127.0,17140.0,"Cincinnati, OH-KY-IN",0.4712474218176985,0.4092799795222179,0.9768911182542692,0.0083437116964562,0.0,20.16447203256755,0.1421433740099534,0.0054221819667531,72.6637484186328,20412.28241125884,10324.78866206901,4679.701127754779,4.350969987250612,4.885477019104393,0.0529468808301377,161.11479372080316,0.9330115630553244,0.7769447739814026,0.113053601579152,0.811934215125008,0.7249011799337426,0.530703322452451,-0.9097549988549636,-0.9530024390582458,-1.9224627410176551,9.170783359535122,2.5276755661802586,3.8872277372909982,0.9987910802524896,2.934326159386435,0.15280643302175345,0.12594079191916424,2.0599992497536133,0.2605895572523246,0.21046457302455013,0.03703147965638704,2.981904719781686,-0.2602564314858787,both
,17200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2340100890577315,1.5949741545743292,2.7513856884847727,1.6279815656722922,2.301908824811609,0.07303668182101258,0.0924207510742979,3.4148190820203035,0.37682942019057114,0.421513981441116,0.0,5.829602898256696,-0.5567474161776036,right_only
128.0,17220.0,"Clarksburg, WV",0.0,0.0,0.9377398720682304,0.0,0.0,13.421677327647476,0.0,0.0,189.3359630419332,8005.515280739161,5312.606965174129,4334.811656005686,5.521037668798863,3.06226012793177,0.3032693674484719,94.64697938877045,0.9377398720682304,0.8810234541577825,0.9377398720682304,1.0,0.0,-0.4503069077305031,-0.3897754951783099,-1.0941825903614246,-5.086080646321736,10.0,3.0000000000000004,6.000000000000001,6.000000000000001,5.0,1.0,0.0,2.0,0.0,0.0,0.0,2.625,1.1859544515609741,both
129.0,17260.0,"Clarksdale, MS",0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,35.0,43560.0,15912.0,6000.0,4.0,3.0,0.0,98.0,1.0,0.0,1.0,1.0,0.0,-0.8240995386972406,-1.206658789207493,0.0240114318162424,-6.390668081969824,7.000000000000001,2.0,2.0,3.0000000000000004,3.0000000000000004,1.0,4.0,1.0,1.0,0.0,1.0,3.0000000000000004,0.3766604661941528,both
130.0,17300.0,"Clarksville, TN-KY",0.0,0.984396309174233,1.0,0.0,0.0,4.933911611848976,0.8078534481699451,0.0,28.42832745635267,38876.990330626235,14427.093945686052,3460.7327591502744,3.176542861004288,2.176542861004288,0.0,185.6261503114595,1.0,0.984396309174233,0.0,0.984396309174233,0.0,-0.5336530735582283,-1.7305781386688202,-0.962787439413106,-10.505309922936243,,,,,,,,,,,,,,left_only
131.0,17340.0,"Clearlake, CA",1.0,0.0,1.0,1.0,0.0,21.55166270783848,0.0,0.7586104513064132,80.68883610451306,93880.9827790974,29786.149049881235,5241.389548693587,4.482779097387174,1.0,0.0,190.4498218527316,1.0,1.0,0.0,1.0,0.7586104513064132,2.4294314936975976,0.048134239823465,0.4139918782575676,0.5578421571219702,,,,,,,,,,,,,,left_only
132.0,17380.0,"Cleveland, MS",0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,35.0,12500.0,8125.0,5000.0,2.0,2.0,0.0,180.0,1.0,1.0,1.0,1.0,0.0,-0.8341349466333965,-1.888084900098259,-0.1787789237068815,-11.62796262734461,,,,,,,,,,,,,,left_only
133.0,17460.0,"Cleveland-Elyria, OH",0.0782010500424046,0.2097224674752971,0.9476309381987122,0.0,0.0,15.652901544223896,0.1921973045098102,0.0026089400341723,69.90699215825745,25396.43039054514,12401.67140049334,7174.5078019493685,4.483409976646381,2.8853906819306654,0.07417820875997,131.93823228768477,0.9950134177611862,0.8044998619674243,0.1201368387804386,0.9734604393663931,0.542807507977288,-0.2841605405776047,-1.0181373821574498,-0.4725503372061359,-3.892029978056168,8.830866047026099,1.6691366377250487,3.5676100882209227,2.4023072751386665,2.8348743804936714,0.5556199895831655,0.5107041028367082,1.5540843119251264,0.6764176828449768,0.3439676326401304,0.09065599209609262,5.230346222339939,-0.3401103230820943,both
134.0,17500.0,"Clewiston, FL",0.0,0.0,1.0,0.0,0.0,6.904315196998124,0.5753595997498436,0.0,65.47842401500938,21061.60100062539,12043.412549510113,6438.398999374609,4.424640400250157,4.424640400250157,0.0,79.40775484677924,1.0,1.0,0.0,1.0,0.0,-0.6245119673796695,-1.348914742822597,-0.973262792303616,-3.0602503052632035,,,,,,,,,,,,,,left_only
135.0,17540.0,"Clinton, IA",0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,70.0,217800.0,60750.0,6000.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7120618791230507,-1.015451050824068,-0.4150925037303596,-5.411892143171123,,,,,,,,,,,,,,left_only
136.0,17580.0,"Clovis, NM",1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,250.0,170000.0,60666.66666666666,5000.0,3.0,3.0,0.0,170.0,1.0,0.0,0.0,1.0,0.0,0.5548542492826544,1.46920673668898,-2.240353780420932,-5.051007266769353,9.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-0.3908035159111023,both
137.0,17660.0,"Coeur dAlene, ID",0.9745129134571816,0.0,0.9779565020389668,0.0,0.0,14.253647485274128,0.3478704123244223,0.0,43.19936565473493,35466.93022202084,15389.631490711376,3879.8884458541006,3.828341640235614,3.4173765292251925,0.0034435885817852,391.0531943815134,1.0,0.9779565020389668,0.0782510194834617,0.8997054825555052,0.5483914816492977,0.6014053259611339,-1.1967116641327598,-0.5341931276880317,-3.3171297951990075,9.0,1.0,2.0,3.0000000000000004,3.0000000000000004,1.0,0.0,1.0,0.0,1.0,0.0,3.0000000000000004,-0.5231159329414368,both
138.0,17700.0,"Coffeyville, KS",0.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,80.0,10000.0,8600.0,7200.0,3.0,2.0,1.0,240.0,1.0,0.0,0.0,1.0,0.0,-0.1830372172972128,-0.7515787022337004,-0.0072308426062509,-4.876146210445939,,,,,,,,,,,,,,left_only
139.0,17740.0,"Coldwater, MI",0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,60.0,9000.0,9000.0,9000.0,2.0,1.0,1.0,150.0,1.0,0.0,1.0,1.0,0.0,-0.7829460126641702,-0.598832686313592,1.015112343170198,-7.210769935314907,8.391304347826086,3.782608695652174,4.782608695652174,3.9565217391304346,3.0,0.391304347826087,2.347826086956522,2.217391304347826,0.0,0.0,0.0,4.08695652173913,0.6337696676668915,both
140.0,17780.0,"College Station-Bryan, TX",1.0,0.5715658246238927,1.0,0.0,0.0,27.28722407086282,0.0,0.5715658246238927,87.14697473871678,43560.0,17395.15845714018,3971.181515676993,4.143131649247786,3.0,0.0,208.72430519754417,1.0,1.0,0.0,1.0,0.5715658246238927,1.3828832924033412,-1.3929986783251544,-1.0073270635460805,-4.833477269742889,11.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,-0.8750594258308411,both
141.0,17820.0,"Colorado Springs, CO",0.9324371999553422,0.0461047225633582,0.9880540359495368,0.0119459640504633,0.0,30.13516132633694,0.8982025231662387,0.016255442670537,102.89188344311712,15497.470894272636,9500.63360872316,5949.987160879758,7.720772580104946,2.173129396003126,0.0012280897621971,55.07373450932232,1.0,0.9944043764653344,0.0119459640504633,0.996882884894496,0.0171128726135983,0.8306209789800015,-1.227661218598221,-0.9396764208113904,-2.038402858212242,,,,,,,,,,,,,,left_only
142.0,17860.0,"Columbia, MO",0.9407094679831128,0.0,0.9407094679831128,0.0,0.0,16.494945587270617,0.0,0.0,59.236371587640654,9018.927892621065,5822.799137854391,3807.040855802062,2.944123929826922,2.1117521403461557,0.0558760701730778,47.59978470388374,1.0,0.9407094679831128,0.0,0.9407094679831128,0.9407094679831128,0.0727317261956359,-1.593967211687615,0.433983532069135,-7.838843311121999,,,,,,,,,,,,,,left_only
143.0,17900.0,"Columbia, SC",0.8095669291338583,0.5503149606299212,1.0,0.2450787401574803,0.0,13.133700787401574,0.0,0.0,80.04015748031496,23941.713385826773,10685.304724409449,4591.138582677166,4.340826771653544,5.653149606299213,0.0,86.34803149606299,1.0,1.0,0.0,1.0,0.0,0.3894134337119933,-0.456866060388909,-2.122770803497471,-5.0365581797743335,9.917208672748862,1.9726252315029735,2.9726252315029735,2.0272794796741613,2.0276606349656228,0.02756534614275732,0.0,1.9723393650343772,0.02756534614275732,1.0,9.528882286540823e-05,2.2294927458329465,-0.3751845070881036,both
144.0,17980.0,"Columbus, GA-AL",0.8489242282507016,0.8451637043966324,0.9886342376052384,0.0,0.0,21.39242282507016,0.0037605238540692,0.0,35.08942937324603,16181.048456501405,10475.07095416277,6160.346117867166,3.2959027128157157,2.858802619270346,0.1397100093545369,86.12932647333957,1.0,0.9886342376052384,0.0067072029934518,1.0,0.0,0.3855253959377273,-1.6582542750372615,-1.145607370212798,-10.081470545528182,4.0,1.0,2.0,3.0000000000000004,3.0000000000000004,1.0,0.0,4.0,0.0,0.0,0.0,2.5000000000000004,-1.4593570232391357,both
145.0,18060.0,"Columbus, MS",0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,25.0,6500.0,5750.0,5000.0,4.0,3.0,0.0,90.0,1.0,1.0,0.0,1.0,1.0,-0.538327124594044,-1.777013957210929,0.1963390905640876,-5.409148838395112,,,,,,,,,,,,,,left_only
146.0,18140.0,"Columbus, OH",0.0797258193795161,0.0376824763805259,0.9758273042478072,0.674215036461313,0.0,7.186086284478243,0.0285079013348267,0.0,101.37789196100128,162186.2330052243,28658.129360300565,5533.013526384828,4.068815350733528,4.387779007159429,0.0906151554077614,280.4890359450733,1.0,0.9535731482921072,0.1135742351124481,0.9516832884768364,0.7531710247659186,1.1977613106885086,-0.1392022803539463,-0.5617769638901019,2.6865350609427976,9.275246922416262,1.7840323504151154,3.0541738238381515,2.4829361103158685,3.2163314724687457,0.5172726405191335,0.6320020994369685,2.399507348029393,0.4841468651588891,0.45842876228647766,0.045847647676304934,6.158086067006404,-0.12681437152459119,both
147.0,18180.0,"Concord, NH",0.0,0.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,1.0,1.566645470574676,-0.3497147200221471,-0.6570693551145443,-1.253275817499049,8.511631714671653,2.718055422903222,3.6499570206437353,1.9457846120260334,2.801735547338691,0.8711506187662879,1.1587916660981565,4.0,0.8330217898514143,0.3119141504413913,0.0,2.4782630200160987,0.19391239072752756,both
148.0,18220.0,"Connersville, IN",0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,-0.3176613731626629,0.2164299899672809,-0.6956591697629134,1.535167921630616,,,,,,,,,,,,,,left_only
,18260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-0.2127888798713684,right_only
149.0,18300.0,"Coos Bay, OR",1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,75.0,10000.0,7500.0,5000.0,3.0,1.0,1.0,330.0,1.0,1.0,0.0,1.0,1.0,0.7080888279694816,-1.23075445773895,0.8253303859808168,-5.126244353333334,8.99895729391096,2.0,2.0,3.0,2.00208541217808,1.0,0.0,1.0,0.0010427060890398003,0.0010427060890398003,0.0,3.00026067652226,-0.7638001098698254,both
150.0,18380.0,"Cordele, GA",1.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,50.0,12000.0,9166.666666666666,7750.0,4.0,4.0,1.0,45.0,1.0,1.0,0.0,1.0,0.0,0.5026064208893001,-1.187587868107715,-0.5266433610309599,-3.454983721879304,,,,,,,,,,,,,,left_only
151.0,18460.0,"Cornelia, GA",0.086720867208672,0.0,0.8102981029810298,0.0,0.0,2.6291134339914826,0.7084785133565621,0.0,49.80255516840883,8314.564459930314,6730.205187766163,5440.572977158343,3.307781649245064,3.708478513356562,0.0150987224157955,284.25087108013935,1.0,0.1018195896244676,0.0,1.0,0.086720867208672,-0.6422415799240287,-0.0767421108223965,-0.5303038309842605,0.7992556844554441,7.000000000000001,3.0,10.000000000000002,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2500000000000004,0.2792871296405793,both
,18500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,4.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,4.125,0.9154855608940125,right_only
152.0,18580.0,"Corpus Christi, TX",0.0307713772918397,0.0,0.1476544118113382,0.8523455881886618,0.0,2.274906614070358,0.0307713772918397,0.0539830922316858,10.622308614336722,4939.165900341834,2332.8187012855233,814.9325528447034,5.690871961389912,2.2229339354004023,0.0847544695235256,69.51224957032959,1.0,0.1168830345194984,0.0,0.9861807850125888,0.8661648031760729,-0.6129962454796405,0.0590185225778878,1.7973804936738929,2.169670326408289,9.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,-0.6444008350372314,both
153.0,18620.0,"Corsicana, TX",0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,30.0,43560.0,15812.0,5000.0,6.0,0.0,0.0,151.0,1.0,0.0,0.0,1.0,0.0,-0.9445160745053028,-1.257023712122226,-0.893033150286308,-6.878068931092241,,,,,,,,,,,,,,left_only
154.0,18700.0,"Corvallis, OR",1.0,1.0,1.0,1.0,0.0,28.0,1.0,0.0,0.0,5000.0,3602.666666666667,2178.0,4.0,2.0,0.0,126.0,1.0,1.0,0.0,1.0,0.0,2.179771489650267,-1.638350691979516,-0.4595419522625692,-6.257321897753923,14.0,4.0,7.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.5,2.196408271789551,both
155.0,18740.0,"Coshocton, OH",0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,75.0,10000.0,8333.333333333334,5000.0,3.0,4.0,1.0,330.0,1.0,1.0,1.0,1.0,0.0,-0.452083458148502,-1.116396043470678,-0.6598125207228066,-6.343774039651807,,,,,,,,,,,,,,left_only
156.0,18780.0,"Craig, CO",1.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,60.0,6000.0,6000.0,6000.0,9.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.655828518004542,-0.6510906292797597,0.9231428486976536,1.071948930822549,,,,,,,,,,,,,,left_only
157.0,18820.0,"Crawfordsville, IN",0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,100.0,43560.0,19765.0,7000.0,3.0,3.0,0.0,90.0,1.0,0.0,0.0,1.0,1.0,-0.8915251276550474,-0.6224557072001649,0.4556840186801393,-2.980450365987045,,,,,,,,,,,,,,left_only
158.0,18860.0,"Crescent City, CA",0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,75.0,6000.0,6000.0,6000.0,3.0,3.0,0.0,205.0,1.0,0.0,1.0,1.0,0.0,-0.9408024567025264,-1.029325420542569,-0.2710409458333494,-6.648187385108623,,,,,,,,,,,,,,left_only
159.0,18880.0,"Crestview-Fort Walton Beach-Destin, FL",0.7757717434409634,0.0,1.0,0.7747072697292897,0.0,15.804783870092464,0.5176681764104276,0.0,38.25655903654693,29847.621631775583,14208.423952745716,6557.366784245789,5.221160067625389,3.0472542839848886,0.1387990231888292,222.2916031808979,1.0,1.0,0.1387990231888292,1.0,0.0469203314478929,0.9097695076066418,-1.035798940158435,-0.110826395420591,-2.685451848541683,7.2666666666666675,2.9438596491228073,3.8877192982456146,2.112280701754386,2.112280701754386,0.0,0.0,1.056140350877193,0.5964912280701755,1.0,0.5403508771929826,4.345321809199819,0.3306368861282082,both
,18900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.125,-1.2917697429656982,right_only
160.0,18980.0,"Cullman, AL",0.9983822797411648,0.0,0.9983822797411648,0.0,0.0,17.99029367844699,0.0016177202588352,0.9983822797411648,0.1617720258835241,15328.073668491788,11331.816202090591,7494.337979094076,4.00323544051767,3.998382279741165,0.0,0.0727974116475858,1.0,1.0,0.0,1.0,0.0,0.5736752934102897,-0.6905579177743782,-1.2458732988508818,-3.423132480173681,,,,,,,,,,,,,,left_only
161.0,19000.0,"Cullowhee, NC",0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,32670.0,25410.0,21780.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.5934519552140393,-0.0512623599800115,0.0219109261080341,-5.795097561459808,8.0,5.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.75,0.8552797436714172,both
162.0,19060.0,"Cumberland, MD-WV",0.2583751805737084,1.0,1.0,0.0,0.0,15.483249638852582,0.0,0.0,50.33500722294834,67710.85643530302,21315.276879686317,3033.500722294834,3.0,1.516750361147417,0.0,255.5025108344225,1.0,1.0,0.2583751805737084,1.0,0.7416248194262915,0.5268266224976882,-1.3134992282801978,-0.9676523648595892,-9.416161682065182,,,,,,,,,,,,,,left_only
163.0,19100.0,"Dallas-Fort Worth-Arlington, TX",0.2354848645062821,0.0,0.8249492490859848,0.3665032744938625,0.0,28.339865279391887,0.3856545745651881,0.0034253749582271,90.57024574914334,24170.87736733686,12159.843711993222,7651.9787681618445,3.470252108594486,2.995196120485413,0.105381716702662,125.35795667093956,0.998930739342308,0.764078702572211,0.0022114679608357,1.0,0.6701807829856002,0.735001411395804,-1.0357186382330263,0.2467988693774592,0.224312767382533,8.988440748721166,2.228666133889041,3.7954167636119633,1.2087847612110902,2.144362504594364,0.864317049895637,0.0,2.5752042595234013,0.9162932165268975,0.9165730933810812,0.05140966890230949,2.2880326965528313,0.15685309635479391,both
164.0,19140.0,"Dalton, GA",0.0,0.1278991821960048,1.0,0.0,0.0,18.232604906823973,0.0,0.0,91.04705724627966,40546.69526746213,14237.790588550744,5077.862984314252,4.127899182196005,5.616302453411985,0.0,104.06891004156051,1.0,1.0,0.0,1.0,0.8721008178039952,0.1890676220269674,-1.102960040717887,-1.1170964725425143,-0.8109007731518155,,,,,,,,,,,,,,left_only
165.0,19180.0,"Danville, IL",0.0,0.0,1.0,0.0,0.0,13.241585404215162,0.0,0.0,70.75841459578484,558082.4536017616,138129.39251336898,6000.0,7.544951242529097,4.0,0.1516829191569676,91.2079270210758,1.0,0.1516829191569676,0.8483170808430324,1.0,0.8483170808430324,0.1997770005186838,0.1730162189733081,-0.6062309562981595,0.6467936608661049,7.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both
166.0,19260.0,"Danville, VA",1.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,50.0,130680.0,49060.0,6500.0,4.0,0.0,1.0,162.0,1.0,1.0,0.0,1.0,1.0,1.68069189901407,-0.3091951272689623,-0.3155317932115158,0.4512678906396047,7.0,2.0,4.0,2.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.75,-0.2296715378761291,both
167.0,19300.0,"Daphne-Fairhope-Foley, AL",0.6621260763899307,0.0,0.6940502265294488,0.0,0.0,16.235440607278946,0.3647574184644003,0.0,79.71076239911189,18770.140118215368,9035.596127496576,3895.316391130847,4.282606738876054,2.3561763029193794,0.0,124.17084220948723,0.6940502265294488,0.6621260763899307,0.0,0.6940502265294488,0.0,-0.6285459008806127,-0.3918405918010014,-0.0756169662365307,-3.082920766967847,,,,,,,,,,,,,,left_only
168.0,19340.0,"Davenport-Moline-Rock Island, IA-IL",0.3895885229264692,0.0,0.9757242365531876,0.2337162099824707,0.0,17.17583494787342,0.2337162099824707,0.0,52.45450456684196,19076.43301965126,8521.14496263493,4560.319217640003,3.62551895931359,3.348879047882646,0.5071731709567303,312.60764369406775,1.0,0.6994994925731156,0.3952048159424301,0.9320047974905434,0.6336954516099271,0.613225229042367,-0.9949096723559132,0.1334796047710888,-1.487790014915245,5.680831990437872,1.4522800764116408,2.5251486078353946,0.0,1.9948774318858518,0.24315123315155324,0.0,2.458277749911956,0.03643426571187681,0.03643426571187681,0.03643426571187681,1.5611239768203795,-1.2422490391447765,both
,19380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.673160930714887,1.1298744787953419,2.173884676042949,1.1564305312506749,2.0832804027048626,0.031058396526022415,0.0,1.1791539741180024,0.15458336033875583,0.8038498930585263,0.013686348218722307,4.856352900474922,-1.2392269204382809,right_only
169.0,19430.0,"Dayton-Kettering, OH",0.0270837364291088,0.0883585940019348,0.9397484682360528,0.008281199613028,0.0,13.073756852628184,0.2399914006234548,0.0004213694507148,89.93501021175965,43912.05409007847,16583.32486653051,6210.664946791358,3.76193485972267,3.517858755240245,0.2028850908309147,212.24197355691712,1.0,0.8228399441040525,0.2132086423734279,0.884033107599699,0.4912952810921208,-0.2655931877528688,-0.702145793100934,-0.5329587076540236,-2.413128846038652,,,,,,,,,,,,,,left_only
170.0,19460.0,"Decatur, AL",0.0,0.0,1.0,0.0,0.0,25.32677311548459,0.0,0.0,99.15676445104592,13567.366010644882,8605.631369393901,5051.7545488303,5.363813590790939,2.796571357841317,0.0,0.0,1.0,0.9870652308454017,0.0,1.0,0.0,0.0335604973882372,-1.2189747225650855,-0.5506018503086678,-1.4750536290590472,6.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,-1.027785301208496,both
171.0,19500.0,"Decatur, IL",0.0,0.0,0.6334177215189873,0.0,0.0,13.167088607594936,0.0,0.0,38.00506329113924,27591.675949367087,14267.100759493673,3800.506329113924,5.266835443037975,3.0,0.0,177.00759493670887,0.6334177215189873,0.6334177215189873,0.0,0.6334177215189873,0.0,-1.6549120696855883,0.0220899834267011,-0.1341136640107002,-1.0649470195572557,,,,,,,,,,,,,,left_only
172.0,19540.0,"Decatur, IN",0.0,0.0,1.0,0.0,0.0,12.856161174449475,0.0,0.0,60.719194127752615,47246.21895986256,19315.149148836485,7660.996407933781,5.714040293612369,3.428080587224738,0.2859597063876308,110.67624550991722,1.0,0.0,0.0,1.0,1.0,-0.3577584676925395,-0.1466473509875081,0.0131839255132928,1.6605264412023482,,,,,,,,,,,,,,left_only
173.0,19580.0,"Defiance, OH",0.834168118466899,0.0,1.0,0.0,0.0,16.336672473867594,0.0,0.0,83.34168118466899,0.0,0.0,0.0,6.5025043554006965,4.331663763066202,0.0,193.27155923344947,1.0,1.0,0.0,1.0,0.0,0.4423530924777518,-0.0143684208419211,-1.910069345142373,-0.9552781184234068,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both
174.0,19620.0,"Del Rio, TX",0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,100.0,220000.0,66200.0,5500.0,3.0,5.0,0.0,135.0,1.0,0.0,0.0,1.0,0.0,-1.027413941087141,0.9384330317858236,-0.1996841959809285,4.373254646913681,,,,,,,,,,,,,,left_only
175.0,19660.0,"Deltona-Daytona Beach-Ormond Beach, FL",0.6819464513727389,0.1591608660323661,0.9723530895132272,0.5051775414383438,0.0,19.023748243798757,0.2632760808392941,0.0836692297531511,61.95899995596989,32684.107409468077,13275.81060111783,5743.013421180087,3.8052868161822686,3.6218453422140744,0.3588774721909786,257.1460879241401,1.0,0.6937985582138183,0.0,1.0,0.1873001132774818,0.9223456145535676,-0.7827564336230975,-0.2698868254941375,-1.335833402160773,8.466513087606836,2.3417134081196584,3.0414997329059834,1.737646901709402,1.927650908119658,0.02640892094017082,0.0,2.75637686965812,0.17237580128205113,1.0,0.13097622863247857,4.701866845178426,-0.24544760929649415,both
176.0,19700.0,"Deming, NM",1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,35.0,9300.0,8100.0,7000.0,8.0,2.0,0.0,140.0,1.0,1.0,0.0,0.0,0.0,-0.6510748795630987,-0.551426057506974,-0.0552076525977101,-3.3399735699627366,,,,,,,,,,,,,,left_only
177.0,19740.0,"Denver-Aurora-Lakewood, CO",0.4389013827920357,0.2940427240025319,0.7825280340886284,0.5252191007477472,0.0824863496245825,11.57355764035056,0.3873798998543616,0.0001723987093254,53.42666879377512,37463.866208309104,13510.616811377842,4312.622493142649,4.741309303869451,2.567981700005661,0.3750881291909612,232.76746759161577,1.0,0.6593684546385545,0.0,0.9385848896390948,0.3126952351055234,0.5310929341656997,-0.5084303069633053,0.2872338170788783,-0.99456042559266,9.753889388106721,1.9861143547381785,2.7319736392361493,1.2644258058329596,2.5049453498245335,0.652985692124714,0.07589004697115644,0.5057851699823828,1.0,0.38067207265449665,0.0,9.566649835449365,0.008451235521636302,both
178.0,19760.0,"DeRidder, LA",0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,12000.0,7200.0,5000.0,7.0,5.0,0.0,150.0,1.0,0.0,0.0,1.0,0.0,-1.012207408190729,-0.2556663629964205,-1.01521761849735,0.9496304474759256,11.0,1.0,4.0,4.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,0.4788433015346527,both
179.0,19780.0,"Des Moines-West Des Moines, IA",0.283626984248473,0.0559646088141197,0.9956220245840158,0.0,0.0,21.69456733050653,0.1461340640164097,0.0,76.28040473311188,193931.53320985197,34250.05690347534,7325.51911920033,4.054563962833131,2.5033140967746874,0.0221347987815145,196.74372005449507,1.0,0.9807966078344328,0.0,1.0,0.3582132961868752,0.1959317503477333,-0.9266393786764332,-0.6339299272223252,-2.9308831543999965,10.500857282821686,2.4891410842586548,2.99828543435663,3.0000000000000004,3.0000000000000004,0.49085564990202485,0.0,3.98999836708034,1.0,0.5091443500979752,0.0,1.7388042945787068,0.3982991772684969,both
180.0,19820.0,"Detroit-Warren-Dearborn, MI",0.1223431372192018,0.0689883074368488,0.9408234681504192,0.3182099563395104,0.0,21.69216805829167,0.4134855927667059,0.0446464010137681,46.18577920682837,14357.756031083063,9218.63690890184,6027.03055505992,3.573627462047418,2.508840429831876,0.1163830616235584,204.17172519017257,0.9564414698181845,0.854875299961037,0.318375640432745,0.8656921043336404,0.8123918956809252,0.6607345479023294,-1.0425587913649506,0.1830251178016486,-1.2622691975780795,8.520327997461676,2.2894685298662583,4.52515916017699,2.624964826115625,2.6219318210014873,0.3153496455686704,0.039606453728061985,1.7337121818050298,0.22075261817765116,0.15535638206044775,0.019264465903373194,6.276458233821734,-0.0648743657854451,both
